rating,timestamp,user_id,movie_id
4,886484561,386,546
4,884131515,434,658
5,874867912,290,468
5,877226047,429,1346
4,882387434,428,569
3,880129595,17,950
5,881108715,408,59
1,878886845,21,861
4,891889281,447,883
4,883504682,442,270
2,881959778,453,195
4,878952342,356,104
4,887740568,307,87
4,887925395,473,645
4,885847636,270,136
4,891905003,10,691
4,884130793,492,95
2,882387392,428,279
5,884131627,434,173
5,891887216,447,895
2,874871585,290,1477
3,882350487,398,1230
4,874965970,0,248
4,883530764,486,231
4,879440386,360,1102
4,891303694,364,994
3,891352384,6,228
3,884287822,167,274
5,880915810,36,173
1,886036585,327,687
4,881109175,408,209
5,891032121,338,482
3,883790249,403,330
4,892698031,380,994
3,879966603,127,651
4,883613334,43,379
4,891724256,93,1013
5,875235809,336,470
3,874951714,345,943
5,891385522,89,660
5,880473845,289,482
3,878963168,180,923
5,881001888,436,472
4,876338946,406,217
4,879524241,468,640
3,875656624,91,53
5,887924084,473,505
5,885870577,93,178
4,888082742,223,469
3,879362985,496,574
4,875408934,296,301
4,888204553,58,614
5,882474000,151,68
4,884820209,84,1172
3,882386216,428,1009
5,886121631,263,287
2,875045190,406,226
4,879435503,418,256
2,875748164,62,107
5,885349715,396,482
4,880485529,158,242
3,885598827,498,180
3,875076827,112,6
3,891375428,99,677
3,891410170,196,585
3,887737383,307,236
5,891014782,312,419
5,885599334,498,513
4,877552540,452,116
3,887915437,473,507
2,879012648,450,302
4,892697031,380,1017
4,884496985,317,1043
1,888631438,504,988
5,893255761,158,332
4,879524947,150,69
2,879178216,469,267
3,891218155,353,659
3,891888367,447,267
5,891494587,362,10
5,884289693,351,49
4,884991244,344,110
3,881959576,453,706
5,875291571,467,497
4,876534505,80,725
5,888632969,494,229
3,876956064,269,355
3,880332643,377,683
5,875296868,467,3
5,881374522,455,659
5,888204553,58,54
1,879449745,384,144
5,892696426,380,19
4,888627937,473,321
3,886324028,304,630
4,883601156,65,126
5,892696654,380,317
5,885349562,396,614
2,892335213,233,745
3,879023968,185,933
4,885545235,404,190
5,885547360,404,66
3,891351383,6,22
4,891033282,338,149
4,879023948,137,181
5,878951457,356,146
4,883365442,475,764
2,884304896,57,184
5,875508485,232,191
3,875658968,397,952
5,880858924,423,288
4,882385749,428,548
1,878963122,180,1001
4,880396622,373,69
4,883441813,486,236
4,892679088,55,199
4,882395400,456,117
3,883602133,5,502
5,879524394,150,180
3,888568700,451,215
4,884749281,319,1
1,880484320,229,239
3,885063369,378,92
4,885852248,24,654
2,888705780,92,865
3,891384414,25,1013
3,888398563,144,1290
4,881108982,41,53
5,880131216,176,49
3,891628094,252,1015
3,885848943,270,442
4,884366852,310,120
5,891193137,382,356
5,878737511,424,301
2,883390140,441,568
2,879790783,261,234
5,878855989,446,134
3,892078297,233,1268
4,877488316,217,167
4,891035239,410,21
3,879038461,430,306
3,889180411,238,180
5,882396902,456,126
2,881958783,453,322
4,881373900,455,176
5,879572472,248,11
2,892132380,6,582
3,889397221,477,353
3,876348318,406,404
4,880045651,377,222
5,878355259,463,193
1,878962465,180,476
4,876521773,285,923
5,875385386,117,222
3,888104191,143,280
4,881309662,113,155
4,881954219,497,126
4,876697017,415,13
5,891195349,483,227
5,875129523,421,323
3,879310021,496,626
5,880525566,378,567
4,879462041,478,87
4,877106711,372,400
4,889333676,504,590
5,874984045,341,300
2,875743310,267,596
3,880134332,157,683
4,883263374,249,332
3,882385065,428,503
4,874953698,129,245
5,893265657,188,203
3,883790181,403,1237
4,886398025,457,791
3,887742179,392,320
4,890284903,465,231
4,887839165,503,65
5,881009890,116,762
1,886479737,386,745
5,879298206,282,167
3,877724979,15,769
4,879793235,405,920
3,879468581,302,116
5,884196985,295,124
3,880056104,377,156
3,879524291,193,480
4,877618619,298,299
4,882076292,300,402
1,877385797,462,1163
4,882376446,449,649
5,889656044,234,511
2,879873973,485,689
3,882349868,398,495
4,880130155,17,429
3,891376081,487,57
5,879303468,211,267
1,874951761,20,668
4,874873571,505,478
5,890757961,340,1024
1,885547690,404,725
4,891033121,400,482
4,882549601,456,663
3,884900567,343,695
3,886358931,499,243
3,883531085,486,139
5,891383866,89,69
4,879442189,384,603
3,884097913,449,287
4,891303357,364,268
3,879649448,416,1138
4,876252420,129,764
4,882807416,483,462
5,891032189,338,356
5,892133057,6,174
4,891037437,391,345
2,892992129,101,651
5,883512591,148,285
4,882922382,51,120
3,879178370,469,918
4,883955745,42,1034
2,879363181,496,779
5,880141618,436,275
3,879563668,458,1046
2,892078936,233,155
4,874871800,290,366
4,882140130,12,854
3,892879380,378,1021
4,880130972,176,152
3,891448547,268,777
4,878759529,496,259
3,879439960,414,640
1,885547953,404,1
3,891477759,324,270
5,880354215,359,123
4,875309829,267,3
4,884111873,200,1192
4,889178688,238,184
5,884992940,344,142
1,888397981,144,235
4,884585300,140,973
4,879362019,496,942
5,891628341,252,493
4,879792331,261,420
1,880392482,373,288
1,878887347,21,104
2,882100955,505,409
4,879438225,337,606
4,892838288,124,450
4,884365104,310,175
3,884131771,434,134
4,889323539,457,345
3,883531111,464,524
5,888204349,58,356
3,891208492,479,171
4,879872540,122,461
4,875280180,467,115
3,891544200,213,222
3,880143140,436,87
3,890347138,424,514
1,886515240,173,363
4,889333313,504,98
3,879012773,450,748
5,889964074,506,342
5,880498898,97,513
5,877482427,0,268
1,878879350,415,1335
4,879442028,384,428
4,885848616,270,178
4,885849648,270,392
5,879694123,389,274
3,879446269,405,460
4,887747337,326,153
3,888905062,292,6
4,875296309,467,468
5,879647355,416,482
2,891271035,357,510
4,886317029,415,1399
3,891030490,312,93
5,876408138,342,520
2,888066705,48,381
3,882395167,449,94
3,886475034,253,541
4,876266926,401,123
3,879528647,150,229
2,885599498,498,237
4,886472400,253,195
3,879648881,416,727
3,877385664,462,281
4,887835272,449,0
4,879876734,86,870
5,880854022,315,922
4,877757790,335,3
4,883326273,59,356
5,875296461,278,127
3,880132225,17,401
4,880045760,377,805
4,879648742,416,777
5,889179095,238,473
4,879648403,416,999
4,891721142,93,191
3,880952970,416,1206
5,887738268,307,156
3,892174339,278,1434
3,878972873,266,384
3,882387474,428,624
3,879310650,496,251
4,875941191,476,780
3,891394632,422,346
2,879452971,84,1009
4,875244331,220,297
1,880434411,202,99
4,879110573,454,503
4,888873388,275,353
4,878091735,249,526
4,890117029,235,590
4,888465582,103,256
5,878341196,43,99
4,891466266,182,54
4,879362422,7,517
5,883717766,31,474
3,874833936,290,822
3,879966355,127,267
5,878853977,446,257
4,878845197,4,193
3,882350762,398,451
1,885548049,404,553
4,876869066,371,261
2,892696512,380,565
4,891548729,333,1169
5,883262672,249,312
5,880484391,229,97
3,884496738,317,160
4,891028197,312,117
3,890451347,278,98
4,880129527,17,164
3,875284879,467,410
4,887736459,307,640
4,879875457,325,7
4,882153724,255,105
4,885245956,384,1158
4,879991461,388,518
3,882377590,449,153
5,888552084,1,282
3,878759705,496,507
3,884184024,297,293
5,880087544,388,131
1,887839165,503,178
4,877399030,390,317
4,887839081,503,806
3,879648707,416,560
4,874953728,129,234
5,890530105,462,126
3,875744199,267,127
4,878192680,298,1505
1,883683508,5,464
4,880044697,377,6
5,876251217,129,410
4,885871474,275,1300
3,891293974,487,153
5,891037336,87,310
2,875504835,206,275
4,875906853,91,673
1,875427739,489,992
2,875635947,4,228
4,879875279,485,286
4,881373983,455,483
4,887819316,326,69
3,879361847,496,656
3,876547165,329,62
3,887401307,79,153
5,889738993,63,474
3,879991512,388,466
3,882344638,398,1183
5,889490124,119,257
1,878963304,180,104
4,879197970,94,167
3,879792962,261,209
4,879197603,94,27
2,889070011,216,28
3,892241646,420,6
4,891544810,333,590
5,888732909,0,31
4,875261261,451,206
4,884182725,297,57
4,886438602,387,300
4,891560842,190,299
5,875311192,513,95
4,882344310,398,187
4,880057137,377,209
4,892910860,55,549
5,891700426,279,219
4,889909962,183,380
4,885678479,98,314
3,889334217,504,712
4,875244204,220,6
3,891297293,376,337
5,875334151,286,236
1,875238778,296,429
3,879444146,425,612
5,876546033,329,97
3,891039015,391,812
3,874793062,275,414
4,891721414,93,110
2,890346264,424,750
4,880886670,393,100
5,885870323,93,527
3,886271675,250,32
3,892079910,233,179
4,891193016,382,99
3,883868300,82,831
2,890687326,40,201
4,891547955,333,427
4,880056761,377,384
5,888639968,141,332
4,879197783,94,490
3,891359276,168,494
4,876697105,415,92
4,882550304,456,218
2,877757837,335,1040
2,891495809,362,67
4,885848770,270,522
3,890346198,424,876
3,891698764,311,631
4,876546172,329,98
3,884130668,492,924
1,884130995,492,155
2,875981281,471,70
4,877888060,313,422
3,875428570,489,256
3,874786807,275,822
5,882385090,428,210
4,875287535,467,22
5,874785165,22,960
3,883601990,65,404
2,891206407,60,326
2,888068245,48,158
5,880472148,502,658
2,879649369,416,1231
2,892336322,233,1050
5,892667389,502,899
4,887746091,392,1467
3,888333352,73,350
3,889214306,104,689
3,891565128,231,116
2,889651672,285,702
5,875271896,144,155
4,880472591,502,193
4,879467260,302,10
3,879486422,354,270
4,881105561,291,522
3,890116499,235,495
4,886124417,263,1354
5,888204309,58,482
4,887915269,473,292
3,885804123,451,587
4,878888026,21,430
3,876697205,415,256
4,875746917,62,332
5,885848559,270,97
4,883767343,507,237
4,888551552,1,275
3,883748222,101,244
2,884134019,434,375
5,882074291,300,180
1,882607018,75,1156
4,887769151,435,503
3,880472507,502,163
4,890004686,510,345
4,882376365,449,1019
5,891385039,89,88
5,879438225,337,512
4,887840134,503,71
4,875309350,513,14
4,883601393,5,460
2,881961745,497,53
3,884922538,245,440
5,880435071,370,422
5,886890650,156,99
2,880233043,215,279
4,879821003,314,172
4,882397177,456,56
4,881955960,497,186
5,875774491,206,482
5,884733857,76,267
3,891382163,89,299
3,888442249,103,257
4,884550021,22,587
3,879111194,454,69
4,883326399,59,493
2,891033395,400,403
3,888104117,223,283
1,884132934,492,410
4,882343204,398,96
5,878184195,221,185
1,881371140,152,49
4,891449022,488,309
4,887831115,503,677
3,879874811,485,993
5,877661881,232,46
3,882470642,449,711
2,884403392,95,193
2,891294439,487,473
4,879648707,416,773
2,879968794,412,301
4,880603242,243,214
3,875184682,336,126
3,879309760,496,273
3,884047754,482,461
4,884064743,69,23
3,879648478,416,1040
5,891628159,252,11
4,879877208,86,865
3,882398313,449,226
4,883790851,403,738
3,880198144,505,280
4,887909532,503,1262
3,891560481,190,890
5,875941763,476,708
3,879563758,458,826
4,878973650,266,731
2,884646092,395,99
3,884110766,200,750
5,893214128,415,195
5,878737873,424,155
5,886612198,449,922
5,891698365,311,492
2,880853548,315,184
3,884112487,200,454
5,885545456,404,731
3,884125996,199,983
1,885546724,404,1438
5,881106420,41,755
4,879454004,84,204
4,879525672,164,269
4,891195886,483,559
4,876869667,371,128
3,880354094,359,327
2,880582317,108,424
4,881653973,346,431
4,891200869,444,208
5,892738307,166,317
2,880140501,436,68
3,886472089,253,434
4,879532512,466,256
4,878856967,306,55
4,887665549,82,68
3,875308670,278,131
4,879794446,261,450
4,891208185,479,614
4,876547426,329,93
5,891478376,324,433
4,882547694,456,65
5,876546526,329,27
3,886272197,250,1015
1,879445260,384,185
3,884365746,310,561
3,891034078,233,886
3,892257940,265,24
3,891035362,410,226
1,875979359,471,757
5,893214041,415,514
3,890347138,424,31
3,887745230,392,928
4,887665549,82,232
5,892429225,37,587
3,890251791,91,408
4,882165296,255,784
4,884131844,434,85
4,887910623,503,580
4,880307000,82,14
4,879439706,320,47
4,891903005,10,507
2,884133046,434,4
5,892790676,471,567
4,891299031,262,201
5,892668130,213,63
5,891455816,268,47
4,879868005,437,180
4,891350757,6,186
5,881200745,280,303
5,879466457,302,602
4,874874895,505,228
4,874791123,275,525
2,879874018,485,881
5,893212484,415,691
5,876266775,401,181
3,877563530,221,1015
2,891550504,222,973
5,879372216,61,49
3,882606166,75,317
4,879969557,412,235
2,875320037,341,25
3,887269178,384,1102
2,879524007,193,561
5,879442384,52,63
4,879439311,414,753
5,879440345,360,513
5,879376434,236,407
3,888905481,292,683
3,883790400,403,347
5,890421373,57,1100
4,882076619,300,131
5,883108360,207,193
5,880575002,323,293
4,891905783,10,78
2,891494835,362,78
5,880572721,108,78
2,891294439,487,179
5,874787353,275,191
2,891447586,488,880
4,887730342,209,516
2,885599182,498,481
4,882142295,176,91
4,886175313,118,331
4,885943847,427,330
3,886304188,12,795
3,884366439,310,782
2,882344906,398,430
4,879523891,468,152
3,892079803,233,734
4,887769079,435,641
3,880485282,229,24
4,879868529,437,117
3,875280310,467,248
5,891193016,382,653
3,884751439,319,70
4,875312133,75,6
2,879440211,384,1159
5,883876093,499,970
5,876955770,269,89
3,877118565,306,184
4,891388210,120,164
4,874950993,345,1134
3,891307157,353,201
4,878738386,424,67
3,879438607,320,63
5,891274055,383,315
5,879438161,502,126
3,882398327,12,826
5,886122952,263,18
3,879572256,248,587
5,877888007,313,587
3,879446108,405,922
3,886514397,173,714
2,889125880,192,81
4,887736998,307,275
1,879460453,478,1012
4,891560481,190,899
3,882141582,454,278
5,878044851,505,493
3,891702441,279,768
4,887735960,209,567
3,887916260,473,743
4,885870362,93,186
3,885547506,404,394
5,878955766,212,142
4,878759745,496,381
4,883874813,499,468
5,874947380,345,299
4,891542986,213,126
4,886621795,374,287
3,892696616,380,960
2,888360532,331,930
3,889740199,63,81
2,892429460,37,126
5,879915701,388,126
3,891394832,422,750
2,877399541,390,773
2,886987354,109,894
4,891434733,214,270
3,877757373,335,574
3,888267590,453,403
3,891902718,10,221
3,880130393,17,90
5,880961600,378,630
5,876404689,342,613
5,885849188,270,370
3,891439503,90,131
5,879792811,405,171
4,874874630,505,464
4,888631349,504,244
5,891033632,189,470
4,883512623,148,301
1,879787859,445,887
3,891495682,362,650
4,883388401,441,41
3,879548121,193,422
1,885549045,404,559
4,889909721,183,944
1,875076357,112,423
5,891436543,214,312
4,875280104,467,12
5,883327711,59,734
4,880143167,436,746
4,885849231,270,76
4,883326122,59,434
4,880056034,377,731
3,879648824,416,1445
4,878946107,273,865
2,887746302,392,153
3,887834953,449,1221
3,877196444,330,1193
3,885355705,460,268
3,882827574,177,37
5,891359354,168,683
2,877756890,335,1436
4,884064986,69,7
5,888602808,33,323
3,874874458,505,559
5,879542670,150,1202
2,879548122,193,735
4,875271607,144,362
5,884290428,351,128
2,887660131,514,343
3,875154535,274,70
3,888267087,453,233
3,881547746,30,267
5,882812558,449,1151
4,879440652,360,638
2,883441890,486,254
5,881548030,30,31
4,881168603,408,152
3,884646191,395,24
1,878854056,446,747
4,889396582,477,187
3,888906748,292,587
5,875239658,296,153
4,879524302,468,604
2,880333446,377,67
4,883764456,394,230
4,876404647,342,41
2,882076966,300,738
3,882076987,300,520
5,879792811,405,174
3,879178645,469,949
3,879874897,325,434
4,891499329,362,292
5,875801422,129,691
5,884131620,492,209
4,888205534,58,769
3,890988206,444,478
4,876065693,495,317
4,885613238,181,110
4,889739779,63,510
3,890347047,424,674
4,881563147,275,342
1,880604148,243,731
2,879035803,226,1027
4,886324608,304,970
5,875236281,336,519
4,890285159,465,545
4,879440746,320,152
4,886481033,386,276
3,890117465,235,224
5,877888876,9,605
4,875310784,267,225
5,893214128,415,749
3,879466717,302,27
3,882386485,428,672
4,888204309,58,209
2,891718530,185,1398
3,887745086,392,716
4,887915722,473,1008
3,877902163,415,681
4,887741150,307,1410
2,879012812,450,1392
4,879178950,469,545
4,879446168,405,631
2,879161882,144,766
4,879646123,416,292
3,879875315,485,256
3,877636746,161,143
5,882399359,449,100
2,879649044,416,678
3,892151565,178,306
2,876453376,115,303
4,875319436,341,422
4,879441572,384,174
5,883955293,42,96
2,879743787,421,681
4,877891354,313,995
4,875636014,4,182
4,883445721,486,709
4,887915306,473,116
3,888801522,101,209
5,879435168,369,606
3,874949116,345,745
3,882470642,449,394
5,875271607,144,1027
4,884459024,57,309
3,889395977,477,657
5,880140101,436,123
4,883601426,65,247
3,880089170,388,166
4,882397650,12,678
3,875935312,112,947
4,874789279,22,529
4,882812349,449,1049
5,882693339,135,136
4,882468239,449,93
4,875279126,467,257
1,891038224,391,248
1,886483252,386,160
2,879563796,458,410
3,891449254,488,456
5,879440605,360,169
4,881957905,497,473
4,879462168,478,639
4,888580143,511,264
2,875946055,381,149
4,889656068,234,82
4,885544798,404,97
4,888179833,205,747
5,891295023,487,467
5,881653300,346,239
5,879445684,405,134
5,876547813,329,450
4,886439808,387,681
2,874792574,275,61
2,883417458,208,285
5,888205534,58,674
4,887735288,209,326
3,888904696,292,24
2,879669954,19,93
4,883601387,65,507
4,891447234,268,581
4,879374894,61,511
2,891032518,400,534
4,880474156,289,495
4,886318270,415,789
4,881015860,44,819
5,891385039,89,638
5,889180921,238,511
3,881654773,346,157
5,886449009,449,271
1,884196374,295,258
5,880485181,229,950
4,891405619,355,346
3,880088659,388,89
5,875310730,278,400
3,876198328,274,61
5,887925751,473,706
1,878844423,4,439
4,876311387,81,283
4,879012684,450,269
4,887658844,514,361
2,887743600,326,327
3,878542608,0,140
4,880129991,17,518
4,883865232,499,115
3,888904862,292,249
2,876338883,406,501
3,881251045,195,339
5,882145548,68,41
5,884198772,295,662
3,879640436,248,545
2,891034953,338,409
5,884182657,297,429
2,891550326,222,929
4,879518430,294,160
3,884293671,169,322
4,875733660,397,87
5,880355527,359,482
5,885062519,512,116
3,879445724,384,424
4,874868629,290,654
4,876021262,232,13
2,883452108,83,0
3,880394179,373,251
3,879362511,496,569
3,882824221,177,23
3,884204993,197,221
4,874781198,118,55
5,880578186,108,567
4,880606385,243,520
4,884131404,434,791
5,883445580,486,11
2,891451276,474,285
5,882164406,255,78
4,880434882,202,814
3,879540276,405,147
5,884128458,199,27
3,887737383,307,18
4,879969709,412,283
5,888081843,223,312
5,877399746,390,60
4,879572167,248,422
5,876767660,159,272
4,887744405,326,474
5,893213405,415,80
3,887832268,503,369
4,881373756,455,1266
4,875637023,4,28
4,882397940,449,628
2,886048230,175,951
5,882347531,349,184
4,881958402,453,257
4,888626220,72,31
4,881374521,455,56
3,880130452,176,267
4,874873944,505,384
3,884899791,343,290
3,883873720,499,57
5,875322847,23,179
2,880571951,94,707
3,879310762,496,187
4,882140206,12,528
5,885848863,270,126
5,886395758,457,11
3,881374586,455,422
4,880354315,359,514
2,891036781,338,677
5,880563471,108,180
3,880131804,17,283
4,885676452,399,748
4,889388587,477,47
2,884365746,310,443
2,879791537,261,1094
3,891014649,312,427
4,879647749,416,69
3,891722006,93,762
2,883387916,441,349
3,874950794,345,635
4,883955995,42,230
2,881015244,44,755
3,892335142,233,590
4,875981190,42,195
4,887832180,326,189
4,879633721,77,256
3,887769050,435,167
2,889214491,104,263
5,893213796,415,240
2,889936035,462,248
2,881109325,41,42
5,883701800,522,113
4,888185906,155,650
4,880055454,377,500
2,879524892,193,355
2,886890878,156,933
3,879786661,402,273
3,878972342,266,163
3,879138235,153,287
4,882384821,428,123
5,884238693,96,131
3,883865483,499,236
3,883698454,56,10
3,887740410,307,230
4,874834850,290,32
2,879648798,416,707
5,884923348,245,566
3,878854520,446,150
3,891292651,487,291
5,879517492,294,59
5,891032349,338,126
4,879439610,414,478
4,878089182,249,987
5,879647519,416,55
4,884205081,197,0
3,877225865,429,292
1,888631208,504,747
4,888580248,511,22
5,891383241,89,135
4,888105714,143,1064
3,879434212,47,293
5,891698987,311,520
4,888873488,275,690
4,888905819,292,461
3,884131243,434,152
3,884133657,434,61
3,891700682,279,506
4,879440109,320,479
2,891200138,444,843
4,880525084,378,648
1,886481183,386,1133
5,878184866,221,520
4,880571951,94,69
4,882392853,456,228
2,878856394,446,230
5,884131287,492,651
2,879528778,150,715
2,875732304,397,93
3,891353710,6,546
5,887923789,473,171
3,881260506,113,654
5,891628392,252,201
2,887911545,503,1436
4,887658604,514,312
3,876823071,517,123
2,885126313,101,547
4,878759351,496,257
4,891478578,324,185
5,880134398,157,38
1,876974048,67,457
4,877370419,308,318
5,887838450,503,413
3,878738245,424,582
5,888636870,494,378
1,885549094,404,373
2,885480870,379,664
2,886481073,386,146
3,875991160,206,457
3,886987894,109,214
5,876405633,342,529
4,876453519,115,510
5,879439685,414,194
4,879454189,84,193
3,883767565,507,194
4,875941863,476,14
3,880354094,359,325
4,876513708,267,323
3,891702387,279,724
4,875042466,406,518
5,891452276,474,99
2,888802319,101,230
3,891034626,338,160
5,880573287,94,462
2,879867960,437,285
2,880949408,416,19
4,891724925,93,267
5,874784557,22,99
3,891012852,312,257
4,879539824,405,275
4,875654846,91,217
5,888632574,494,55
5,891013652,312,662
3,875076307,112,123
5,879570974,85,269
4,890021365,415,330
2,882140814,12,883
5,891038371,391,133
5,891495742,362,116
4,879572402,248,740
3,881956499,497,521
4,879465986,302,257
4,880140100,436,210
5,875384885,117,78
2,891227771,233,15
5,891548436,333,641
3,874950993,345,37
5,891700836,279,1465
2,879539794,193,120
4,876697361,415,844
4,888635524,494,450
3,882077351,300,80
5,889334274,504,497
2,880143809,436,517
2,891717690,185,753
5,890455020,260,686
3,887739670,307,117
3,889740880,63,226
2,892230438,454,320
5,878955885,212,503
3,885599474,498,660
4,882078955,300,446
4,891351590,25,245
3,887832668,503,193
3,886483970,386,469
3,892174381,278,931
3,880416424,102,404
4,884197068,295,78
3,891354785,6,448
4,879012342,450,331
5,892738307,166,95
2,874951293,20,412
3,889729420,392,801
4,879111249,454,203
5,881548053,30,174
4,879446591,384,1065
5,876522114,285,146
5,888206254,58,641
3,881379128,258,120
4,885943685,427,895
1,885546155,404,1220
4,875280104,467,284
3,885049275,327,61
5,891217966,353,888
2,879787859,445,302
1,891887337,447,315
4,892910247,55,398
4,877487656,370,626
5,884403159,95,194
4,889730011,392,375
5,884113343,200,771
1,880936522,373,1214
4,887737594,307,557
5,891192888,382,1062
5,886310197,115,267
3,885048235,327,225
4,882824253,177,684
3,888081976,223,332
5,876956064,269,4
5,883698431,56,63
1,883628021,373,1048
5,892738452,166,477
4,888082071,223,325
3,889124469,192,780
4,879441571,88,239
4,881107602,408,482
3,887737402,326,326
2,881653266,346,755
5,893213103,415,1073
2,883590913,508,318
5,879875431,325,656
3,875907702,91,363
3,888637440,494,390
4,883599707,5,409
5,875982967,471,738
4,885355646,460,312
5,879270327,121,179
2,888267419,453,641
4,876823266,517,1046
4,879541375,493,236
4,885599475,498,214
5,892791017,471,254
3,880045935,377,495
4,886483669,386,90
1,876697330,415,224
5,879440475,360,429
5,882384796,428,165
2,877103846,372,422
5,884403057,95,317
5,879283232,306,180
3,882140966,12,879
3,886481228,386,150
1,879434094,47,268
3,875154718,274,98
3,892078936,233,184
5,876973692,67,285
4,883875275,499,29
3,878157600,472,546
3,878157527,472,9
4,880131161,176,10
4,879875024,325,63
5,888858078,365,560
5,877016805,147,49
2,888066755,48,1017
4,891384476,89,971
3,879874784,485,817
3,879461207,478,421
4,885272606,16,136
5,889739625,63,435
5,891271792,78,905
3,891290649,515,198
4,887662002,449,224
3,876345934,406,634
4,892697542,380,846
3,879461399,478,160
2,882181335,144,686
5,879440317,320,509
1,889333676,504,186
4,884140522,200,955
4,887770037,435,124
5,882164480,255,683
4,891439302,90,134
4,891269511,357,557
3,892865054,278,93
4,891699295,311,175
4,879875593,325,510
4,882076558,300,501
3,879012685,450,1295
3,880131559,17,948
3,891721889,93,89
4,877196444,330,734
5,880036946,71,211
4,875983129,471,364
2,892241624,420,10
1,891450755,268,95
5,884630523,405,640
5,877886412,313,124
4,879468414,302,136
4,891495879,362,530
3,876823926,517,290
4,878854630,446,116
4,875271896,144,22
5,880395604,373,185
4,891045496,332,512
1,891199843,444,294
5,891192276,382,339
4,880416704,102,300
5,874947958,345,179
5,881107817,408,190
3,884049758,74,677
3,879541374,493,0
4,879875663,325,650
5,892738453,166,434
4,885844610,270,285
4,879821193,314,175
5,893213796,415,282
5,884749384,319,549
3,879205470,306,203
4,887745272,326,1006
4,892738277,166,1303
3,889655044,234,602
4,875734996,278,623
3,878738290,424,21
3,875244232,220,357
3,887744688,392,1257
4,882392785,456,281
2,885557506,144,876
3,883531325,464,178
2,875982607,471,87
2,887667751,509,288
5,891478140,324,49
1,878962200,180,1358
3,886307948,304,326
4,879440475,360,501
3,880131775,17,199
3,891544000,213,153
5,888073653,12,315
4,886480384,386,46
5,882392853,456,257
5,883445606,486,135
4,888203095,58,110
4,875272132,144,788
4,880044312,377,14
5,886323406,304,63
4,878346630,43,248
5,886523560,347,125
3,882395638,456,239
5,886453354,358,297
2,889729938,392,89
3,877820328,293,618
3,890283690,465,1312
4,879440472,320,8
5,886433862,173,1281
3,891278807,131,174
4,885545487,404,728
1,875721167,4,377
3,880557387,158,273
3,875659746,278,443
1,879461143,478,70
4,884131434,434,153
4,885852008,24,473
5,880938965,373,160
3,892336358,233,1132
2,879959573,448,545
4,877225173,429,301
4,879440605,360,59
4,885047252,327,69
3,879484871,302,238
3,879459710,478,747
4,882395662,449,401
2,886725027,433,755
4,885479372,379,462
4,883365135,475,780
4,885943818,427,878
5,887923788,473,233
5,876546752,329,567
1,891451374,268,76
4,875640294,91,590
5,879481425,350,299
4,889334096,504,467
3,880525638,378,232
4,884112077,200,1267
4,890346998,424,528
2,878887983,21,230
2,884132898,434,283
3,879793081,405,70
4,886622066,374,4
3,887744205,326,11
1,880143010,436,580
4,890284651,465,349
4,881107310,408,483
3,879727058,201,203
1,885548671,404,1252
2,891496373,362,69
4,880889583,393,83
4,879541158,493,198
4,879874902,485,5
5,891032413,338,529
3,891192888,382,530
2,880354094,359,747
4,885939945,231,245
4,879543822,276,146
4,893214333,415,346
4,879178518,469,92
1,878886571,21,366
4,891037720,391,879
4,885848475,270,504
5,884921948,245,11
3,881384536,388,996
4,875311225,513,428
3,891701344,279,238
3,876503793,305,320
1,884627327,523,150
4,875982337,471,1468
3,883347773,500,24
5,879455606,14,49
4,875384793,117,131
2,888637018,494,1443
4,892838462,124,789
5,877886375,313,814
2,882399615,12,154
3,880434919,202,992
2,885546379,404,1289
4,879454598,375,426
4,875086887,290,139
4,880603618,243,940
5,891295044,277,285
4,887730407,209,434
5,888637768,494,199
3,891478796,324,27
5,882395167,449,735
4,875981365,42,478
5,889651549,285,223
4,885827861,480,312
3,881518363,226,320
4,881085964,524,0
4,879178370,469,220
5,878089547,249,675
4,888550871,1,0
5,875245533,220,155
3,875747439,62,14
5,879967248,127,132
4,879444321,425,1203
3,889740033,63,678
5,879991535,388,473
2,883504866,442,322
1,885253861,520,80
4,882827019,177,1100
3,889827757,470,417
4,882922629,51,116
2,875637330,4,391
2,878961668,180,876
3,879216131,64,257
5,880524886,378,190
4,886106038,270,256
3,887646014,169,347
3,882827375,177,1156
5,884634707,523,204
4,892679067,55,233
3,888082742,223,735
3,889127592,192,93
4,880244972,215,57
4,885849357,270,1045
5,884634533,523,88
5,875309276,513,745
4,880132513,157,292
2,879270511,121,68
3,879969064,127,654
4,879461781,478,163
1,888266433,453,10
5,893212572,415,1425
3,891350900,6,418
3,879875278,485,122
5,891633028,228,310
4,876696643,415,267
5,881103606,291,481
4,879178455,469,292
3,891294246,487,654
4,885016882,70,174
3,880582783,108,28
3,890988206,444,479
5,876942699,159,530
5,882826514,177,94
5,884636152,523,659
4,878855819,446,641
3,891193137,382,222
2,878961709,180,335
2,884504132,194,1415
4,886394730,457,741
3,887739426,307,14
5,881105516,291,155
1,880396831,129,981
4,879454598,375,222
3,878952837,482,249
5,882827288,177,590
4,878956300,212,654
4,884132840,434,84
1,885549789,404,1587
3,889041671,39,244
3,887769515,435,199
4,887744294,392,256
4,881653890,346,225
4,882826577,177,237
5,885939473,231,301
3,884322168,523,284
5,876250955,129,531
4,889908716,183,511
5,888203579,58,712
4,882140037,12,645
4,889908462,183,526
2,879461567,478,384
4,881959276,453,256
5,880484544,229,264
3,877136039,100,279
1,885943955,427,987
3,891372429,25,627
